AREA;PROBLEMA;ALIAS;RIESGO_PROBLEMA;TECNICA;TAREA;DESCRIPCION_TAREA;OBJETIVO;RIESGO_TAREA;DURACION;PRIORIDAD;FUENTE_IDS;NOTA_CLINICA
Estado de ánimo;Duelo;Proceso de pérdida;medio;Trabajo con valores;Trabajo con valores personales;Elegir 5 valores y una acción pequeña alineada con cada uno.;Orientar conducta hacia sentido personal.;bajo;30-45 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Estado de ánimo;Duelo;Proceso de pérdida;medio;Autocuidado;Pausas programadas;Programar pausas breves de respiración/movimiento durante la jornada.;Reducir acumulación de tensión.;bajo;5 min varias veces/día;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Estado de ánimo;Duelo;Proceso de pérdida;medio;Red de apoyo;Contacto social mínimo;Programar un contacto social breve y seguro.;Reducir aislamiento.;bajo;1-3 veces/semana;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Estado de ánimo;Duelo;Proceso de pérdida;medio;Red de apoyo;Mapa de red de apoyo;Identificar personas, recursos y contextos de apoyo disponibles.;Aumentar apoyo percibido y real.;bajo;20 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Estado de ánimo;Duelo;Proceso de pérdida;medio;Comunicación emocional;Carta no enviada;Escribir una carta para expresar emociones sin enviarla.;Procesar emociones y necesidades.;bajo;30-60 min;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Estado de ánimo;Duelo;Proceso de pérdida;medio;Comunicación emocional;Ritual simbólico de cierre;Diseñar un gesto simbólico de despedida o cierre, si el paciente lo desea.;Facilitar procesamiento de pérdida.;medio;variable;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Grounding;Grounding 5-4-3-2-1;Nombrar 5 cosas que ve, 4 que siente, 3 que oye, 2 que huele, 1 que saborea.;Anclarse al presente.;bajo;3-5 min;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Prevención de recaídas;Plan de prevención de recaídas;Identificar señales tempranas, acciones preventivas y apoyos.;Mantener mejoría y actuar pronto.;bajo;45 min;alta;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Prevención de recaídas;Tarjeta de afrontamiento;Crear tarjeta breve con frases, pasos y recursos útiles.;Facilitar uso de estrategias en momentos difíciles.;bajo;15 min;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Prevención de recaídas;Identificar señales tempranas;Listar señales corporales, emocionales y conductuales de empeoramiento.;Detectar recaída o crisis incipiente.;bajo;20 min;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Prevención de recaídas;Plan de seguridad / crisis;Definir contactos, señales de alarma y pasos ante riesgo elevado.;Aumentar seguridad y coordinación clínica.;alto;supervisado;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;TCC centrada en trauma;Narrativa traumática supervisada;Trabajar relato del trauma dentro de intervención especializada.;Procesar memoria traumática.;alto;supervisado;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;EMDR;EMDR con profesional acreditado;Realizar protocolo EMDR únicamente con profesional formado.;Procesar recuerdos traumáticos.;alto;supervisado;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Red de apoyo;Contacto social mínimo;Programar un contacto social breve y seguro.;Reducir aislamiento.;bajo;1-3 veces/semana;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;TEPT;Estrés postraumático;alto;Red de apoyo;Mapa de red de apoyo;Identificar personas, recursos y contextos de apoyo disponibles.;Aumentar apoyo percibido y real.;bajo;20 min;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Autorregistro;Registro de obsesiones y compulsiones;Anotar obsesión, ansiedad, compulsión, alivio y coste a largo plazo.;Identificar mapa TOC.;medio;7 días;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Autorregistro;Registro de preocupaciones nocturnas;Anotar preocupaciones antes de dormir y posponer resolución al día siguiente.;Reducir rumiación nocturna.;bajo;7 días;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Autorregistro;Registro de energía;Registrar actividades que consumen o recargan energía.;Detectar patrones de burnout.;bajo;7 días;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Grounding;Grounding 5-4-3-2-1;Nombrar 5 cosas que ve, 4 que siente, 3 que oye, 2 que huele, 1 que saborea.;Anclarse al presente.;bajo;3-5 min;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Prevención de recaídas;Plan de prevención de recaídas;Identificar señales tempranas, acciones preventivas y apoyos.;Mantener mejoría y actuar pronto.;bajo;45 min;alta;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Prevención de recaídas;Tarjeta de afrontamiento;Crear tarjeta breve con frases, pasos y recursos útiles.;Facilitar uso de estrategias en momentos difíciles.;bajo;15 min;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Prevención de recaídas;Identificar señales tempranas;Listar señales corporales, emocionales y conductuales de empeoramiento.;Detectar recaída o crisis incipiente.;bajo;20 min;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Prevención de recaídas;Plan de seguridad / crisis;Definir contactos, señales de alarma y pasos ante riesgo elevado.;Aumentar seguridad y coordinación clínica.;alto;supervisado;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Autocuidado;Pausas programadas;Programar pausas breves de respiración/movimiento durante la jornada.;Reducir acumulación de tensión.;bajo;5 min varias veces/día;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Red de apoyo;Contacto social mínimo;Programar un contacto social breve y seguro.;Reducir aislamiento.;bajo;1-3 veces/semana;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés agudo;Reacción aguda al estrés;alto;Red de apoyo;Mapa de red de apoyo;Identificar personas, recursos y contextos de apoyo disponibles.;Aumentar apoyo percibido y real.;bajo;20 min;media;SRC005;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés laboral;Estrés ocupacional;medio;Psicoeducación;Leer explicación básica del problema;Leer una ficha psicoeducativa adaptada sobre el problema seleccionado.;Comprender el problema y reducir miedo o confusión inicial.;bajo;10-20 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés laboral;Estrés ocupacional;medio;Psicoeducación;Dibujar el ciclo del problema;Completar un esquema de ciclo: situación, pensamiento, emoción, sensación, conducta y consecuencia.;Identificar mecanismos de mantenimiento.;bajo;15-30 min;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés laboral;Estrés ocupacional;medio;Autorregistro;Registro diario de síntomas;Registrar intensidad, duración, situación y respuesta ante síntomas relevantes.;Aumentar conciencia y facilitar análisis clínico.;bajo;7 días;alta;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés laboral;Estrés ocupacional;medio;Autorregistro;Registro de emociones;Anotar emoción, intensidad, desencadenante, pensamiento asociado y conducta realizada.;Mejorar identificación emocional.;bajo;7 días;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
Trauma y estrés;Estrés laboral;Estrés ocupacional;medio;Autorregistro;Registro de ataques de pánico;Registrar síntomas, pensamientos, conducta y evolución temporal de cada crisis.;Comprender patrón de pánico.;medio;cada episodio;media;SRC010;El profesional debe adaptar la tarea al caso, fase terapéutica y nivel de riesgo.
