AREA;PROBLEMA_OBJETIVO;DESCRIPCION_PROBLEMA;POBLACION;TIPO_INTERVENCION_PROBLEMA;RIESGO_PROBLEMA;FUENTE_IDS;TECNICA_METODO;DESCRIPCION_TECNICA;RIESGO_TECNICA;TIPO_INTERVENCION_TECNICA;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO_TAREA;RIESGO_TAREA;DURACION;TIPO_INTERVENCION_TAREA;PRIORIDAD;NOTA_PROFESIONAL
Ganancia muscular y nutrición deportiva;Proteína insuficiente;Ingesta proteica baja para objetivos de fuerza, saciedad o mantenimiento muscular.;general/deportistas;deportiva;bajo;NUT2_SRC016;Plan de hidratación;Definir meta de agua y estrategias según clima, actividad y preferencias.;bajo;hábitos;Plan de hidratación;Definir botella/meta y momentos fijos de agua.;Mejorar hidratación.;bajo;diario;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Proteína insuficiente;Ingesta proteica baja para objetivos de fuerza, saciedad o mantenimiento muscular.;general/deportistas;deportiva;bajo;NUT2_SRC016;Suplementación segura;Evaluar necesidad, evidencia, dosis, interacciones y derivación si procede.;medio;suplementación;Revisión suplemento actual;Listar suplementos, dosis, motivo, coste y evidencia/seguridad.;Evitar exceso o riesgo.;medio;30 min;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Proteína insuficiente;Ingesta proteica baja para objetivos de fuerza, saciedad o mantenimiento muscular.;general/deportistas;deportiva;bajo;NUT2_SRC016;Suplementación segura;Evaluar necesidad, evidencia, dosis, interacciones y derivación si procede.;medio;suplementación;Revisión de suplementos con profesional sanitario;Consultar si hay enfermedad, medicación, embarazo, analíticas o dosis altas.;Evitar riesgos.;alto;si procede;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Proteína insuficiente;Ingesta proteica baja para objetivos de fuerza, saciedad o mantenimiento muscular.;general/deportistas;deportiva;bajo;NUT2_SRC016;Proteína en polvo como herramienta;Usar suplemento proteico solo como recurso práctico dentro de dieta.;bajo;suplementación;Usar proteína en polvo como recurso;Planificar cuándo usar batido si no se llega a proteína con comida.;Facilitar objetivo proteico.;bajo;según necesidad;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Proteína insuficiente;Ingesta proteica baja para objetivos de fuerza, saciedad o mantenimiento muscular.;general/deportistas;deportiva;bajo;NUT2_SRC016;Seguimiento de adherencia;Medir cumplimiento de hábitos, barreras y ajustes sin culpabilizar.;bajo;seguimiento;Seguimiento de adherencia semanal;Marcar hábitos cumplidos, barreras y ajustes.;Ajustar sin culpabilizar.;bajo;semanal;seguimiento;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Proteína insuficiente;Ingesta proteica baja para objetivos de fuerza, saciedad o mantenimiento muscular.;general/deportistas;deportiva;bajo;NUT2_SRC016;Seguimiento de adherencia;Medir cumplimiento de hábitos, barreras y ajustes sin culpabilizar.;bajo;seguimiento;Diario de energía y sueño;Registrar energía, sueño, hambre y rendimiento.;Relacionar recuperación y alimentación.;bajo;7 días;seguimiento;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Proteína objetivo;Asegurar proteína suficiente según objetivo, preferencias y contexto.;bajo;deportiva;Distribuir proteína diaria;Incluir fuente proteica en 3-4 comidas según objetivo.;Mejorar saciedad/músculo.;bajo;diario;deportiva;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Timing alrededor del entrenamiento;Organizar comida pre/post entreno de forma práctica.;bajo;deportiva;Comida pre-entreno;Planificar opción digerible y energética antes de entrenar.;Mejorar rendimiento.;bajo;según entreno;deportiva;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Timing alrededor del entrenamiento;Organizar comida pre/post entreno de forma práctica.;bajo;deportiva;Comida post-entreno;Asegurar comida con proteína y energía tras entrenamiento.;Apoyar recuperación.;bajo;según entreno;deportiva;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Timing alrededor del entrenamiento;Organizar comida pre/post entreno de forma práctica.;bajo;deportiva;Plan de hidratos para entrenamiento;Elegir fuente de hidrato antes/después según duración e intensidad.;Mejorar rendimiento.;bajo;según entreno;deportiva;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Nutrición para hipertrofia;Ajustar energía, proteína, reparto y seguimiento de rendimiento/peso.;bajo;deportiva;Plan hipercalórico gradual;Añadir pequeña cantidad energética diaria y revisar peso/rendimiento.;Ganar músculo con control.;bajo;semanal;deportiva;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Nutrición para resistencia;Planificar energía, carbohidratos, hidratación y recuperación para sesiones largas.;medio;deportiva;Plan para sesión larga;Preparar hidratación y aporte energético si la sesión lo requiere.;Sostener resistencia.;medio;antes de sesión;deportiva;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Plan de hidratación;Definir meta de agua y estrategias según clima, actividad y preferencias.;bajo;hábitos;Plan de hidratación;Definir botella/meta y momentos fijos de agua.;Mejorar hidratación.;bajo;diario;hábitos;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Suplementación segura;Evaluar necesidad, evidencia, dosis, interacciones y derivación si procede.;medio;suplementación;Revisión suplemento actual;Listar suplementos, dosis, motivo, coste y evidencia/seguridad.;Evitar exceso o riesgo.;medio;30 min;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Suplementación segura;Evaluar necesidad, evidencia, dosis, interacciones y derivación si procede.;medio;suplementación;Revisión de suplementos con profesional sanitario;Consultar si hay enfermedad, medicación, embarazo, analíticas o dosis altas.;Evitar riesgos.;alto;si procede;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Proteína en polvo como herramienta;Usar suplemento proteico solo como recurso práctico dentro de dieta.;bajo;suplementación;Usar proteína en polvo como recurso;Planificar cuándo usar batido si no se llega a proteína con comida.;Facilitar objetivo proteico.;bajo;según necesidad;suplementación;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Seguimiento de adherencia;Medir cumplimiento de hábitos, barreras y ajustes sin culpabilizar.;bajo;seguimiento;Seguimiento de adherencia semanal;Marcar hábitos cumplidos, barreras y ajustes.;Ajustar sin culpabilizar.;bajo;semanal;seguimiento;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Energía insuficiente para entrenar;Entrenamientos con fatiga por baja ingesta, horarios o distribución alimentaria.;deportistas/general;deportiva;medio;"NUT2_SRC016;NUT2_SRC009";Seguimiento de adherencia;Medir cumplimiento de hábitos, barreras y ajustes sin culpabilizar.;bajo;seguimiento;Diario de energía y sueño;Registrar energía, sueño, hambre y rendimiento.;Relacionar recuperación y alimentación.;bajo;7 días;seguimiento;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Recuperación post-entreno mejorable;Dudas sobre comida posterior, proteína, hidratos, hidratación y descanso.;deportistas/general;deportiva;bajo;NUT2_SRC016;Proteína objetivo;Asegurar proteína suficiente según objetivo, preferencias y contexto.;bajo;deportiva;Distribuir proteína diaria;Incluir fuente proteica en 3-4 comidas según objetivo.;Mejorar saciedad/músculo.;bajo;diario;deportiva;alta;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Recuperación post-entreno mejorable;Dudas sobre comida posterior, proteína, hidratos, hidratación y descanso.;deportistas/general;deportiva;bajo;NUT2_SRC016;Timing alrededor del entrenamiento;Organizar comida pre/post entreno de forma práctica.;bajo;deportiva;Comida pre-entreno;Planificar opción digerible y energética antes de entrenar.;Mejorar rendimiento.;bajo;según entreno;deportiva;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
Ganancia muscular y nutrición deportiva;Recuperación post-entreno mejorable;Dudas sobre comida posterior, proteína, hidratos, hidratación y descanso.;deportistas/general;deportiva;bajo;NUT2_SRC016;Timing alrededor del entrenamiento;Organizar comida pre/post entreno de forma práctica.;bajo;deportiva;Comida post-entreno;Asegurar comida con proteína y energía tras entrenamiento.;Apoyar recuperación.;bajo;según entreno;deportiva;media;Adaptar a historia clínica declarada, medicación, analíticas, cultura, economía, preferencias, etapa vital, riesgo de TCA y competencias profesionales. Derivar si hay señales de alarma.
