AREA;PROBLEMA_OBJETIVO;DESCRIPCION_PROBLEMA;POBLACION;TIPO_INTERVENCION_PROBLEMA;RIESGO_PROBLEMA;FUENTE_IDS;TECNICA_METODO;DESCRIPCION_TECNICA;RIESGO_TECNICA;TIPO_INTERVENCION_TECNICA;TAREA_PAUTA;DESCRIPCION_TAREA;OBJETIVO_TAREA;RIESGO_TAREA;DURACION;TIPO_INTERVENCION_TAREA;PRIORIDAD;NOTA_PROFESIONAL
Columna dorsal y caja torácica;Movilidad costal reducida;Dificultad de expansión torácica o rigidez en caja torácica.;adultos;respiratoria/movilidad;medio;"FIS2_SRC014;FIS2_SRC018";Ergonomía y variabilidad postural;Ajustar entorno y promover variación, pausas y movimiento.;bajo;ergonomía;Checklist ergonómico;Pantalla, silla, mesa, teclado, luz y pausas.;Mejorar entorno laboral.;bajo;mensual;ergonomía;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Movilidad costal reducida;Dificultad de expansión torácica o rigidez en caja torácica.;adultos;respiratoria/movilidad;medio;"FIS2_SRC014;FIS2_SRC018";Pausas activas;Bloques breves de movilidad/fuerza suave durante el día.;bajo;hábitos;Pausas cervicales en pantalla;Micro-pausas con movimiento de cuello/hombros y cambio postural.;Reducir carga sostenida.;bajo;cada 45-60 min;ergonomía;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Movilidad costal reducida;Dificultad de expansión torácica o rigidez en caja torácica.;adultos;respiratoria/movilidad;medio;"FIS2_SRC014;FIS2_SRC018";Pausas activas;Bloques breves de movilidad/fuerza suave durante el día.;bajo;hábitos;Pausas activas laborales;2-5 minutos de movimiento durante jornada.;Reducir rigidez/fatiga.;bajo;diario;hábitos;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Movilidad costal reducida;Dificultad de expansión torácica o rigidez en caja torácica.;adultos;respiratoria/movilidad;medio;"FIS2_SRC014;FIS2_SRC018";Prescripción de ejercicio domiciliario;Definir ejercicios claros, dosis, frecuencia, progresión y criterios de pausa.;bajo;tareas;Programa domiciliario claro;Entregar 3-5 ejercicios con dosis, frecuencia y criterios de pausa.;Mejorar adherencia.;bajo;semanal;tareas;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Control postural torácico bajo;Dificultad para sostener postura o variar posiciones sin fatiga.;adultos;control_motor;bajo;"FIS2_SRC017;FIS2_SRC018";Movilidad torácica;Extensión, rotación y movilidad costovertebral progresiva.;bajo;movilidad;Extensión torácica sobre respaldo/toalla;Movilizar extensión dorsal de forma cómoda.;Mejorar movilidad torácica.;bajo;3-5 días/semana;movilidad;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Control postural torácico bajo;Dificultad para sostener postura o variar posiciones sin fatiga.;adultos;control_motor;bajo;"FIS2_SRC017;FIS2_SRC018";Movilidad torácica;Extensión, rotación y movilidad costovertebral progresiva.;bajo;movilidad;Rotación torácica en cuadrupedia;Rotaciones suaves coordinadas con respiración.;Mejorar rotación dorsal.;bajo;3-5 días/semana;movilidad;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Control postural torácico bajo;Dificultad para sostener postura o variar posiciones sin fatiga.;adultos;control_motor;bajo;"FIS2_SRC017;FIS2_SRC018";Ejercicios respiratorios básicos;Respiración diafragmática/costal, control ventilatorio y expansión torácica.;medio;respiratoria;Respiración costal lateral;Practicar expansión costal y respiración lenta.;Mejorar control respiratorio.;medio;diario;respiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Control postural torácico bajo;Dificultad para sostener postura o variar posiciones sin fatiga.;adultos;control_motor;bajo;"FIS2_SRC017;FIS2_SRC018";Ejercicios respiratorios básicos;Respiración diafragmática/costal, control ventilatorio y expansión torácica.;medio;respiratoria;Respiración diafragmática/costal;Practicar respiración lenta y expansión costal.;Mejorar control respiratorio.;medio;diario;respiratoria;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Control postural torácico bajo;Dificultad para sostener postura o variar posiciones sin fatiga.;adultos;control_motor;bajo;"FIS2_SRC017;FIS2_SRC018";Fortalecimiento escapular;Trabajo de serrato, trapecio, romboides y control escapular.;bajo;fuerza/control;Serrato en pared;Trabajo de control escapular y serrato anterior.;Mejorar escápula.;bajo;3 días/semana;fuerza/control;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Control postural torácico bajo;Dificultad para sostener postura o variar posiciones sin fatiga.;adultos;control_motor;bajo;"FIS2_SRC017;FIS2_SRC018";Fortalecimiento escapular;Trabajo de serrato, trapecio, romboides y control escapular.;bajo;fuerza/control;Remo con banda;Trabajo de tracción y control escapular.;Mejorar fuerza de espalda/hombro.;bajo;3 días/semana;fuerza/control;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Control postural torácico bajo;Dificultad para sostener postura o variar posiciones sin fatiga.;adultos;control_motor;bajo;"FIS2_SRC017;FIS2_SRC018";Ergonomía y variabilidad postural;Ajustar entorno y promover variación, pausas y movimiento.;bajo;ergonomía;Ajuste básico de pantalla;Revisar altura, distancia, silla, teclado y pausas.;Mejorar entorno de trabajo.;bajo;una vez/revisión;ergonomía;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Control postural torácico bajo;Dificultad para sostener postura o variar posiciones sin fatiga.;adultos;control_motor;bajo;"FIS2_SRC017;FIS2_SRC018";Ergonomía y variabilidad postural;Ajustar entorno y promover variación, pausas y movimiento.;bajo;ergonomía;Checklist ergonómico;Pantalla, silla, mesa, teclado, luz y pausas.;Mejorar entorno laboral.;bajo;mensual;ergonomía;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Control postural torácico bajo;Dificultad para sostener postura o variar posiciones sin fatiga.;adultos;control_motor;bajo;"FIS2_SRC017;FIS2_SRC018";Pausas activas;Bloques breves de movilidad/fuerza suave durante el día.;bajo;hábitos;Pausas cervicales en pantalla;Micro-pausas con movimiento de cuello/hombros y cambio postural.;Reducir carga sostenida.;bajo;cada 45-60 min;ergonomía;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Control postural torácico bajo;Dificultad para sostener postura o variar posiciones sin fatiga.;adultos;control_motor;bajo;"FIS2_SRC017;FIS2_SRC018";Pausas activas;Bloques breves de movilidad/fuerza suave durante el día.;bajo;hábitos;Pausas activas laborales;2-5 minutos de movimiento durante jornada.;Reducir rigidez/fatiga.;bajo;diario;hábitos;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna dorsal y caja torácica;Control postural torácico bajo;Dificultad para sostener postura o variar posiciones sin fatiga.;adultos;control_motor;bajo;"FIS2_SRC017;FIS2_SRC018";Prescripción de ejercicio domiciliario;Definir ejercicios claros, dosis, frecuencia, progresión y criterios de pausa.;bajo;tareas;Programa domiciliario claro;Entregar 3-5 ejercicios con dosis, frecuencia y criterios de pausa.;Mejorar adherencia.;bajo;semanal;tareas;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna lumbar y pelvis;Lumbalgia aguda/subaguda;Dolor lumbar reciente sin señales de alarma, con limitación funcional variable.;adultos;musculoesquelética;medio;"FIS2_SRC006;FIS2_SRC007";Educación sobre dolor y pronóstico;Explicar dolor, recuperación, carga, señales de alarma y autocuidado.;bajo;educación;Educación de dolor básica;Explicar que dolor no siempre equivale a daño y cómo dosificar actividad.;Reducir miedo y mejorar autocuidado.;bajo;sesión;educación;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna lumbar y pelvis;Lumbalgia aguda/subaguda;Dolor lumbar reciente sin señales de alarma, con limitación funcional variable.;adultos;musculoesquelética;medio;"FIS2_SRC006;FIS2_SRC007";Actividad gradual;Reintroducir actividad aumentando dosis según tolerancia.;bajo;educación/ejercicio;Plan de actividad gradual;Definir actividad base y progresión pequeña semanal.;Recuperar tolerancia.;bajo;semanal;ejercicio;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna lumbar y pelvis;Lumbalgia aguda/subaguda;Dolor lumbar reciente sin señales de alarma, con limitación funcional variable.;adultos;musculoesquelética;medio;"FIS2_SRC006;FIS2_SRC007";Pacing y dosificación;Regular actividad para evitar ciclos de sobrecarga-reposo excesivo.;bajo;dolor_persistente;Pacing diario;Planificar bloques de actividad-descanso evitando picos de sobreesfuerzo.;Regular síntomas persistentes.;bajo;diario;dolor_persistente;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna lumbar y pelvis;Lumbalgia aguda/subaguda;Dolor lumbar reciente sin señales de alarma, con limitación funcional variable.;adultos;musculoesquelética;medio;"FIS2_SRC006;FIS2_SRC007";Control lumbo-pélvico;Ejercicios de estabilidad y coordinación de pelvis/columna.;medio;control_motor;Dead bug adaptado;Ejercicio de control lumbo-pélvico con extremidades.;Mejorar estabilidad lumbar.;bajo;3 días/semana;control_motor;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna lumbar y pelvis;Lumbalgia aguda/subaguda;Dolor lumbar reciente sin señales de alarma, con limitación funcional variable.;adultos;musculoesquelética;medio;"FIS2_SRC006;FIS2_SRC007";Control lumbo-pélvico;Ejercicios de estabilidad y coordinación de pelvis/columna.;medio;control_motor;Bird dog progresivo;Trabajo de estabilidad en cuadrupedia.;Mejorar coordinación tronco-extremidad.;bajo;3 días/semana;control_motor;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna lumbar y pelvis;Lumbalgia aguda/subaguda;Dolor lumbar reciente sin señales de alarma, con limitación funcional variable.;adultos;musculoesquelética;medio;"FIS2_SRC006;FIS2_SRC007";Fortalecimiento de core;Trabajo anti-extensión, anti-rotación, resistencia y estabilidad.;bajo;fuerza;Puente de glúteo;Extensión de cadera con control lumbar.;Mejorar fuerza y control lumbo-pélvico.;bajo;3 días/semana;fuerza;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna lumbar y pelvis;Lumbalgia aguda/subaguda;Dolor lumbar reciente sin señales de alarma, con limitación funcional variable.;adultos;musculoesquelética;medio;"FIS2_SRC006;FIS2_SRC007";Fortalecimiento de core;Trabajo anti-extensión, anti-rotación, resistencia y estabilidad.;bajo;fuerza;Plancha lateral modificada;Progresión de core lateral según tolerancia.;Mejorar estabilidad lateral.;bajo;2-3 días/semana;fuerza;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
Columna lumbar y pelvis;Lumbalgia aguda/subaguda;Dolor lumbar reciente sin señales de alarma, con limitación funcional variable.;adultos;musculoesquelética;medio;"FIS2_SRC006;FIS2_SRC007";Higiene de carga lumbar;Estrategias de manejo de carga, variación postural y exposición gradual.;bajo;educación;Higiene de carga lumbar;Practicar acercar carga, variar postura y progresar peso.;Mejorar manejo de cargas.;bajo;según tarea;educación;media;Adaptar a valoración individual, irritabilidad, fase, dolor, función, comorbilidades, objetivos y tolerancia. Derivar si hay banderas rojas, síntomas neurológicos progresivos, dolor no mecánico o señales de alarma.
